locations,weights
11.381598250776355,2.482038026288799e-12
11.498141077114145,1.6911597832738217e-12
11.546141322460425,6.28259378511335e-13
11.64622096764989,9.063118051969773e-15
11.670112841904634,3.787169761156542e-12
11.783166733929605,2.4057865299227235e-12
11.847702513323474,2.537341924564835e-13
11.87670998078263,4.673800607646768e-12
11.96817352965487,4.80148812877348e-13
12.00401886333597,3.948725616602735e-12
12.05861623310927,9.04859541222202e-13
12.16375604581434,1.9150605679966947e-13
12.22615859371195,2.1494390458552568e-13
12.305083948240066,1.1398992509314159e-13
12.338073024703775,2.0927889525305484e-13
12.44904677527073,1.4499420935615052e-13
12.505418486751784,4.649436777325855e-13
12.565493758642814,4.283235820155895e-13
12.591837822349595,2.2062590244724923e-13
12.689594575878274,1.9446086572563137e-13
12.741187158973705,5.701618203829685e-15
12.843244057964775,1.4719830522274308e-13
12.864578852101115,3.9793420978749474e-13
12.962301064873285,3.4129625600567e-13
13.001347083227325,9.036669925494005e-15
13.024805963044304,6.951638805175485e-13
13.09262759439494,1.3069469017804522e-14
13.13562618584874,1.019281111964324e-13
13.194591345458335,2.5927655573914025e-14
13.28977339340614,1.6730998302165078e-14
13.313427570615495,6.870996380106927e-14
13.416243640015065,6.090903352220497e-14
13.514362189369585,1.1419168299204055e-14
13.539817155219875,2.4732199855541655e-14
13.614790658683765,1.3107757528438177e-14
13.67069072739618,1.6079033116085635e-13
13.72530853933587,2.7503871128425426e-14
13.76182323843226,1.4221149382055702e-14
13.84254578965535,1.0050770048328892e-14
13.852912280259995,2.1919082521606866e-14
13.95657625100135,1.541369986162046e-14
13.964717340668575,1.709362800080584e-15
14.03414387657769,1.0003568094642662e-14
14.0839793262161,3.35941807750913e-15
14.1202866987916,1.1251463621820197e-13
14.153858641529265,1.725207200762065e-15
14.20984131740906,1.303383296998533e-14
14.218393191324235,5.538076913920932e-15
14.27444610343929,3.476285230263005e-15
14.3488237027842,2.7325113860708373e-15
14.463279097538974,3.3126484168774174e-15
14.473790636977625,5.71744401596882e-15
14.4913318124804,1.5472674200482478e-15
14.54274579504866,1.2167113057813588e-15
14.619176319957106,1.0203085973013288e-15
14.66544202264071,5.64737795929479e-16
14.91390098591119,6.17376261101347e-16
15.0059774679219,2.19729667973814e-15
15.00917739324154,1.0675092464367532e-15
15.031298399192226,7.679061205013272e-16
15.246729459969325,1.1894487713940553e-15
15.24674404219995,9.660952894715753e-16
15.27331992303295,7.18791441284062e-15
15.27333153874829,4.786689166392425e-15
15.300073782966464,1.341718298564099e-15
15.300086267723804,1.63888368928176e-15
15.379815460301495,1.015936341946215e-15
15.37987466898543,1.2828807976765338e-15
